lambda_nm,distance_m,mod_scheme,SNR_dB,rate_Mbps,unit_flux,P_RX_W,photons_per_bit,detected_electrons_per_bit,N_dark,N_th,N_rin,N_bg,BER
532.0,17.0,M-PAM,58.996213608485306,0.0,2.5197396728852417,0.025197396728852416,3371821878.3955846,1685910939.1977923,133.8162793037529,3581359321340.0015,0.00033718218783955847,3.1954559282899058,0.0
532.0,17.0,OFDM+QAM,58.996213608485306,0.0,2.5197396728852417,0.025197396728852416,3371821878.3955846,1685910939.1977923,133.8162793037529,3581359321340.0015,0.00033718218783955847,3.1954559282899058,0.0
532.0,17.0,OOK,58.996213608485306,0.0,2.5197396728852417,0.025197396728852416,3371821878.3955846,1685910939.1977923,133.8162793037529,3581359321340.0015,0.00033718218783955847,3.1954559282899058,0.0
532.0,18.0,PPM,56.94907456989419,0.0,1.990667481029272,0.01990667481029272,2663837156.4231133,1331918578.2115567,133.8162793037529,3581359321340.0015,0.00026638371564231133,3.1954559282899058,0.0
532.0,18.0,M-PAM,56.94907456989419,0.0,1.990667481029272,0.01990667481029272,2663837156.4231133,1331918578.2115567,133.8162793037529,3581359321340.0015,0.00026638371564231133,3.1954559282899058,0.0
532.0,18.0,OFDM+QAM,56.94907456989419,0.0,1.990667481029272,0.01990667481029272,2663837156.4231133,1331918578.2115567,133.8162793037529,3581359321340.0015,0.00026638371564231133,3.1954559282899058,0.0
532.0,18.0,OOK,56.94907456989419,0.0,1.990667481029272,0.01990667481029272,2663837156.4231133,1331918578.2115567,133.8162793037529,3581359321340.0015,0.00026638371564231133,3.1954559282899058,0.0
532.0,19.0,PPM,54.87639300882228,0.0,1.5680671038681064,0.015680671038681065,2098329055.3824146,1049164527.6912073,133.8162793037529,3581359321340.0015,0.00020983290553824147,3.1954559282899058,0.0
532.0,19.0,M-PAM,54.87639300882228,0.0,1.5680671038681064,0.015680671038681065,2098329055.3824146,1049164527.6912073,133.8162793037529,3581359321340.0015,0.00020983290553824147,3.1954559282899058,0.0
532.0,19.0,OFDM+QAM,54.87639300882228,0.0,1.5680671038681064,0.015680671038681065,2098329055.3824146,1049164527.6912073,133.8162793037529,3581359321340.0015,0.00020983290553824147,3.1954559282899058,0.0
532.0,19.0,OOK,54.87639300882228,0.0,1.5680671038681064,0.015680671038681065,2098329055.3824146,1049164527.6912073,133.8162793037529,3581359321340.0015,0.00020983290553824147,3.1954559282899058,0.0
